362, -0.117683, -0.130208, 0.003131
363, -0.113096, -0.127231, 0.003534
364, -0.131004, -0.143532, 0.003132
365, -0.119557, -0.134502, 0.003736
366, -0.114524, -0.132151, 0.004407
367, -0.117639, -0.130429, 0.003197
368, -0.115160, -0.133553, 0.004598
369, -0.114324, -0.133730, 0.004852
370, -0.073694, -0.100471, 0.006694
371, -0.106533, -0.126330, 0.004949
372, -0.106307, -0.127054, 0.005187
373, -0.104348, -0.117981, 0.003408
374, -0.106516, -0.124284, 0.004442
375, -0.117582, -0.133451, 0.003967
376, -0.094031, -0.109030, 0.003750
377, -0.111950, -0.126809, 0.003715
378, -0.121253, -0.135389, 0.003534
379, -0.130050, -0.144243, 0.003548
380, -0.131317, -0.145052, 0.003434
381, -0.140850, -0.154068, 0.003305
382, -0.132470, -0.145743, 0.003318
383, -0.112919, -0.129470, 0.004138
384, -0.096113, -0.113784, 0.004418
385, -0.118772, -0.136432, 0.004415
386, -0.127949, -0.141379, 0.003358
387, -0.133976, -0.146537, 0.003140
388, -0.122877, -0.138457, 0.003895
389, -0.135316, -0.146791, 0.002869
390, -0.101703, -0.116490, 0.003697
391, -0.121030, -0.132034, 0.002751
392, -0.075400, -0.099381, 0.005995
393, -0.123639, -0.141106, 0.004367
394, -0.119158, -0.139770, 0.005153
395, -0.132345, -0.148520, 0.004044
396, -0.133479, -0.147517, 0.003509
397, -0.141915, -0.155318, 0.003351
398, -0.113940, -0.130652, 0.004178
399, -0.123846, -0.137317, 0.003368
400, -0.110812, -0.127640, 0.004207
401, -0.100829, -0.117944, 0.004279
402, -0.124821, -0.142957, 0.004534
403, -0.121341, -0.141636, 0.005074
404, -0.133582, -0.150216, 0.004159
405, -0.110977, -0.132573, 0.005399
406, -0.119328, -0.136349, 0.004255
407, -0.105203, -0.121904, 0.004175
408, -0.135858, -0.149666, 0.003452
409, -0.126855, -0.142174, 0.003830
410, -0.128123, -0.143686, 0.003891
411, -0.096672, -0.118466, 0.005449
412, -0.111569, -0.135165, 0.005899
413, -0.121559, -0.141140, 0.004895
414, -0.129051, -0.139943, 0.002723
415, -0.110795, -0.123519, 0.003181
416, -0.104596, -0.121226, 0.004157
417, -0.108144, -0.125662, 0.004380
418, -0.124205, -0.139867, 0.003915
419, -0.121598, -0.138672, 0.004269
420, -0.130856, -0.146412, 0.003889
421, -0.136014, -0.150945, 0.003733
422, -0.077674, -0.102480, 0.006201
423, -0.114052, -0.132334, 0.004571
424, -0.122941, -0.139822, 0.004220
425, -0.112250, -0.129634, 0.004346
426, -0.127848, -0.140755, 0.003227
427, -0.135250, -0.150507, 0.003814
428, -0.126285, -0.141009, 0.003681
429, -0.132976, -0.148937, 0.003990
430, -0.126395, -0.145458, 0.004766
431, -0.134627, -0.149757, 0.003783
432, -0.126331, -0.143053, 0.004180
433, -0.141516, -0.152223, 0.002677
434, -0.112476, -0.126493, 0.003504
435, -0.104910, -0.120065, 0.003789
436, -0.126682, -0.140877, 0.003549
437, -0.120942, -0.138647, 0.004426
438, -0.110421, -0.131975, 0.005389
439, -0.120359, -0.140796, 0.005109
440, -0.137101, -0.155435, 0.004584
441, -0.105373, -0.127709, 0.005584
442, -0.109204, -0.130540, 0.005334
443, -0.098381, -0.117533, 0.004788
444, -0.113922, -0.131574, 0.004413
445, -0.140286, -0.152468, 0.003045
